id,item_id,prod,date,customer_id,ord_typ,status,qty,price,sales
f9d9845b-6c69-451c-95f3-2c583508042d,2,prod_9,04-06-2023,cust_6,website,complete,5,3.66,18.3
f9d9845b-6c69-451c-95f3-2c583508042d,3,prod_2,04-06-2023,cust_6,website,complete,1,2.98,2.98
f9d9845b-6c69-451c-95f3-2c583508042d,4,prod_5,04-06-2023,cust_6,website,complete,1,7.22,7.22
cfccf634-3e10-436c-bf62-483b7cc37012,1,prod_1,11-07-2024,cust_15,website,pending,1,1.22,1.22
cfccf634-3e10-436c-bf62-483b7cc37012,2,prod_8,11-07-2024,cust_15,website,pending,4,1.12,4.48
cfccf634-3e10-436c-bf62-483b7cc37012,3,prod_4,11-07-2024,cust_15,website,pending,1,3.06,3.06
cfccf634-3e10-436c-bf62-483b7cc37012,4,prod_9,11-07-2024,cust_15,website,pending,1,3.84,3.84
cfccf634-3e10-436c-bf62-483b7cc37012,5,prod_7,11-07-2024,cust_15,website,pending,5,4.14,20.7
de60bcbd-7ac5-4289-81d1-da8a076a46b5,1,prod_1,21-07-2022,cust_2,website,complete,3,4.59,13.77
de60bcbd-7ac5-4289-81d1-da8a076a46b5,2,prod_9,21-07-2022,cust_2,website,complete,1,2.77,2.77
00c59c86-5182-483b-8f54-2d9f1145af4f,1,prod_4,01-04-2023,cust_13,website,complete,4,8.97,35.88
16c68bc5-566d-45e8-8efc-b87651947d76,1,prod_3,27-12-2024,cust_14,app,complete,5,6.32,31.6
16c68bc5-566d-45e8-8efc-b87651947d76,2,prod_7,27-12-2024,cust_14,app,complete,2,7.7,15.4
16c68bc5-566d-45e8-8efc-b87651947d76,3,prod_9,27-12-2024,cust_14,app,complete,5,8.71,43.55
8950d9dc-17c9-400c-aa02-a428f5901247,1,prod_6,03-10-2022,cust_2,app,complete,3,9.69,29.07
8950d9dc-17c9-400c-aa02-a428f5901247,2,prod_9,03-10-2022,cust_2,app,complete,3,8.59,25.77
8950d9dc-17c9-400c-aa02-a428f5901247,3,prod_4,03-10-2022,cust_2,app,complete,1,6.5,6.5
8950d9dc-17c9-400c-aa02-a428f5901247,4,prod_10,03-10-2022,cust_2,app,complete,5,6.3,31.5
f7199a4a-ef88-4f7a-aab1-1d792f8364f6,1,prod_2,28-11-2023,cust_10,website,complete,5,4.67,23.35
f7199a4a-ef88-4f7a-aab1-1d792f8364f6,2,prod_10,28-11-2023,cust_10,website,complete,1,7.28,7.28
42037d6d-6def-4137-b8cc-ff30862a14a4,1,prod_1,12-08-2022,cust_4,website,complete,5,5.93,29.65
42037d6d-6def-4137-b8cc-ff30862a14a4,2,prod_3,12-08-2022,cust_4,website,complete,3,9.2,27.6
810d264e-38a6-4474-8f43-8ccae776852f,1,prod_2,02-01-2023,cust_8,app,complete,3,6.59,19.77
810d264e-38a6-4474-8f43-8ccae776852f,2,prod_5,02-01-2023,cust_8,app,complete,1,7.16,7.16
810d264e-38a6-4474-8f43-8ccae776852f,3,prod_5,02-01-2023,cust_8,app,complete,5,5.08,25.4
810d264e-38a6-4474-8f43-8ccae776852f,4,prod_5,02-01-2023,cust_8,app,complete,4,3.43,13.72
810d264e-38a6-4474-8f43-8ccae776852f,5,prod_6,02-01-2023,cust_8,app,complete,4,2.65,10.6
20d3a9a4-6123-40cf-8324-0a1ad58ce623,1,prod_5,23-09-2022,cust_8,website,complete,2,7.12,14.24
20d3a9a4-6123-40cf-8324-0a1ad58ce623,2,prod_8,23-09-2022,cust_8,website,complete,5,6.93,34.65
20d3a9a4-6123-40cf-8324-0a1ad58ce623,3,prod_9,23-09-2022,cust_8,website,complete,5,5.48,27.4
20d3a9a4-6123-40cf-8324-0a1ad58ce623,4,prod_3,23-09-2022,cust_8,website,complete,5,8.44,42.2
20d3a9a4-6123-40cf-8324-0a1ad58ce623,5,prod_5,23-09-2022,cust_8,website,complete,5,6.62,33.1
7967463a-dd7d-4ba8-a2da-362a38b7953f,1,prod_2,23-03-2024,cust_1,website,process,1,4.44,4.44
7967463a-dd7d-4ba8-a2da-362a38b7953f,2,prod_6,23-03-2024,cust_1,website,process,3,4.52,13.56
ca02856a-39b7-4572-b0ba-b759458a44a2,1,prod_9,29-04-2024,cust_5,website,pending,4,2.27,9.08
ca02856a-39b7-4572-b0ba-b759458a44a2,2,prod_10,29-04-2024,cust_5,website,pending,5,3.4,17
ca02856a-39b7-4572-b0ba-b759458a44a2,3,prod_9,29-04-2024,cust_5,website,pending,4,7.32,29.28
3e031c66-58f9-4c6d-a0a6-bbf91973680d,1,prod_6,31-10-2024,cust_12,website,pending,2,5.94,11.88
3e031c66-58f9-4c6d-a0a6-bbf91973680d,2,prod_2,31-10-2024,cust_12,website,pending,5,7.9,39.5
3e031c66-58f9-4c6d-a0a6-bbf91973680d,3,prod_2,31-10-2024,cust_12,website,pending,5,8.73,43.65
134c9424-5377-4a1c-9248-64c22982779e,1,prod_2,26-10-2024,cust_8,website,complete,4,7.17,28.68
134c9424-5377-4a1c-9248-64c22982779e,2,prod_2,26-10-2024,cust_8,website,complete,2,9.01,18.02
a06c4e60-1965-4515-8b2f-fa597459dd14,1,prod_4,07-01-2024,cust_9,app,complete,4,3.5,14
a06c4e60-1965-4515-8b2f-fa597459dd14,2,prod_5,07-01-2024,cust_9,app,complete,5,6.87,34.35
a06c4e60-1965-4515-8b2f-fa597459dd14,3,prod_4,07-01-2024,cust_9,app,complete,3,5.86,17.58
5f5e4210-fdad-48ce-8709-2b448593c3a2,1,prod_10,19-08-2022,cust_11,app,complete,2,9.4,18.8
5f5e4210-fdad-48ce-8709-2b448593c3a2,2,prod_3,19-08-2022,cust_11,app,complete,1,4.45,4.45
5f5e4210-fdad-48ce-8709-2b448593c3a2,3,prod_5,19-08-2022,cust_11,app,complete,4,2.5,10
5f5e4210-fdad-48ce-8709-2b448593c3a2,4,prod_10,19-08-2022,cust_11,app,complete,4,4.44,17.76
5f5e4210-fdad-48ce-8709-2b448593c3a2,5,prod_8,19-08-2022,cust_11,app,complete,3,6.91,20.73
978d2857-9f70-4feb-910a-36a443077fc3,1,prod_7,15-05-2023,cust_12,website,complete,5,2.47,12.35
4fad77e2-cec3-4c65-8707-40d8a7fad769,1,prod_7,23-11-2024,cust_7,website,process,4,7.35,29.4
4fad77e2-cec3-4c65-8707-40d8a7fad769,2,prod_1,23-11-2024,cust_7,website,process,5,4,20
4fad77e2-cec3-4c65-8707-40d8a7fad769,3,prod_10,23-11-2024,cust_7,website,process,5,9.53,47.65
4fad77e2-cec3-4c65-8707-40d8a7fad769,4,prod_9,23-11-2024,cust_7,website,process,3,7.57,22.71
7a5a3e2d-0fcc-4ad9-99fc-33ac8517680e,1,prod_3,01-01-2023,cust_2,app,complete,1,3.9,3.9
5ede8ad0-ee59-4800-932b-4159a3f60daa,1,prod_4,12-08-2022,cust_11,website,complete,2,2.11,4.22
5ede8ad0-ee59-4800-932b-4159a3f60daa,2,prod_5,12-08-2022,cust_11,website,complete,2,9.96,19.92
5ede8ad0-ee59-4800-932b-4159a3f60daa,3,prod_9,12-08-2022,cust_11,website,complete,1,3.65,3.65
5ede8ad0-ee59-4800-932b-4159a3f60daa,4,prod_3,12-08-2022,cust_11,website,complete,5,8.17,40.85
5ede8ad0-ee59-4800-932b-4159a3f60daa,5,prod_2,12-08-2022,cust_11,website,complete,2,8.48,16.96
19da46e4-4acf-4ded-83fc-059627f3caa4,1,prod_3,30-10-2024,cust_11,app,pending,5,4.78,23.9
19da46e4-4acf-4ded-83fc-059627f3caa4,2,prod_6,30-10-2024,cust_11,app,pending,1,4.15,4.15
19da46e4-4acf-4ded-83fc-059627f3caa4,3,prod_4,30-10-2024,cust_11,app,pending,1,3.26,3.26
19da46e4-4acf-4ded-83fc-059627f3caa4,4,prod_9,30-10-2024,cust_11,app,pending,3,5.17,15.51
fbbddbd7-3ec5-4650-94cc-62a633148390,1,prod_5,03-07-2023,cust_11,app,complete,3,6.17,18.51
fbbddbd7-3ec5-4650-94cc-62a633148390,2,prod_8,03-07-2023,cust_11,app,complete,2,4.71,9.42
5a8e9d79-81ab-4824-a628-ec747a279503,1,prod_10,13-05-2023,cust_11,app,complete,3,7.02,21.06
5a8e9d79-81ab-4824-a628-ec747a279503,2,prod_1,13-05-2023,cust_11,app,complete,5,3.45,17.25
5a8e9d79-81ab-4824-a628-ec747a279503,3,prod_8,13-05-2023,cust_11,app,complete,3,9.96,29.88
5a8e9d79-81ab-4824-a628-ec747a279503,4,prod_7,13-05-2023,cust_11,app,complete,3,2.67,8.01
7d55a818-6176-4932-9147-1ea196498efe,1,prod_5,07-09-2022,cust_1,app,complete,1,1.39,1.39
7d55a818-6176-4932-9147-1ea196498efe,2,prod_9,07-09-2022,cust_1,app,complete,2,3.67,7.34
7d55a818-6176-4932-9147-1ea196498efe,3,prod_7,07-09-2022,cust_1,app,complete,5,3.51,17.55
b734764d-96c6-42b5-a06f-b622a916a24f,1,prod_5,06-07-2022,cust_5,app,complete,5,2.34,11.7
b734764d-96c6-42b5-a06f-b622a916a24f,2,prod_4,06-07-2022,cust_5,app,complete,5,7.74,38.7
b734764d-96c6-42b5-a06f-b622a916a24f,3,prod_7,06-07-2022,cust_5,app,complete,3,5.53,16.59
b734764d-96c6-42b5-a06f-b622a916a24f,4,prod_7,06-07-2022,cust_5,app,complete,4,5.54,22.16
b734764d-96c6-42b5-a06f-b622a916a24f,5,prod_7,06-07-2022,cust_5,app,complete,3,4.74,14.22
4bfa022c-60c5-4b92-b897-27ce26e2697a,1,prod_1,26-12-2023,cust_10,website,complete,1,2.74,2.74
4bfa022c-60c5-4b92-b897-27ce26e2697a,2,prod_2,26-12-2023,cust_10,website,complete,5,2.06,10.3
4bfa022c-60c5-4b92-b897-27ce26e2697a,3,prod_1,26-12-2023,cust_10,website,complete,2,1.17,2.34
4bfa022c-60c5-4b92-b897-27ce26e2697a,4,prod_6,26-12-2023,cust_10,website,complete,3,2.83,8.49
07952a7e-c0db-4d4d-84b5-ae09d26ce20f,1,prod_5,29-11-2023,cust_14,website,complete,2,1.43,2.86
07952a7e-c0db-4d4d-84b5-ae09d26ce20f,2,prod_2,29-11-2023,cust_14,website,complete,5,8.75,43.75
07952a7e-c0db-4d4d-84b5-ae09d26ce20f,3,prod_3,29-11-2023,cust_14,website,complete,3,9.52,28.56
07952a7e-c0db-4d4d-84b5-ae09d26ce20f,4,prod_5,29-11-2023,cust_14,website,complete,5,8.32,41.6
07952a7e-c0db-4d4d-84b5-ae09d26ce20f,5,prod_6,29-11-2023,cust_14,website,complete,1,5.34,5.34
321142fe-a097-4c32-9ef7-83172ebae575,1,prod_7,28-06-2024,cust_12,website,complete,1,1.65,1.65
321142fe-a097-4c32-9ef7-83172ebae575,2,prod_8,28-06-2024,cust_12,website,complete,5,8.72,43.6
321142fe-a097-4c32-9ef7-83172ebae575,3,prod_6,28-06-2024,cust_12,website,complete,4,6.42,25.68
321142fe-a097-4c32-9ef7-83172ebae575,4,prod_8,28-06-2024,cust_12,website,complete,3,9.6,28.8
321142fe-a097-4c32-9ef7-83172ebae575,5,prod_7,28-06-2024,cust_12,website,complete,1,4.22,4.22
e2030d67-41b9-402b-8083-ca5d91e382a0,1,prod_5,09-06-2023,cust_2,app,complete,3,2.01,6.03
e2030d67-41b9-402b-8083-ca5d91e382a0,2,prod_6,09-06-2023,cust_2,app,complete,4,4.88,19.52
e2030d67-41b9-402b-8083-ca5d91e382a0,3,prod_6,09-06-2023,cust_2,app,complete,3,4.87,14.61
e2030d67-41b9-402b-8083-ca5d91e382a0,4,prod_2,09-06-2023,cust_2,app,complete,3,8.57,25.71
e2030d67-41b9-402b-8083-ca5d91e382a0,5,prod_8,09-06-2023,cust_2,app,complete,3,1.08,3.24
d865a7e1-ab47-45eb-8091-68e972faddaf,1,prod_1,14-10-2022,cust_10,website,complete,2,4.99,9.98
247fa9bd-2a17-4ad8-ad6b-ea2208d79dee,1,prod_7,10-10-2022,cust_12,website,complete,4,9.41,37.64
247fa9bd-2a17-4ad8-ad6b-ea2208d79dee,2,prod_2,10-10-2022,cust_12,website,complete,4,5.43,21.72
247fa9bd-2a17-4ad8-ad6b-ea2208d79dee,3,prod_2,10-10-2022,cust_12,website,complete,3,6.67,20.01
247fa9bd-2a17-4ad8-ad6b-ea2208d79dee,4,prod_4,10-10-2022,cust_12,website,complete,3,2.67,8.01
c6bfdd21-62b0-4e1c-a1a0-f4754858dec9,1,prod_8,22-08-2022,cust_14,website,complete,4,5.19,20.76
c6bfdd21-62b0-4e1c-a1a0-f4754858dec9,2,prod_3,22-08-2022,cust_14,website,complete,2,1.66,3.32
40240d30-3e77-4b7b-b89f-3a062b274b4e,1,prod_2,11-09-2022,cust_3,app,complete,1,5.86,5.86
40240d30-3e77-4b7b-b89f-3a062b274b4e,2,prod_9,11-09-2022,cust_3,app,complete,2,7.44,14.88
40240d30-3e77-4b7b-b89f-3a062b274b4e,3,prod_2,11-09-2022,cust_3,app,complete,5,1.7,8.5
97fe58c8-533d-41b9-a5e3-0e4a0446808a,1,prod_7,24-02-2024,cust_12,website,pending,3,5.18,15.54
97fe58c8-533d-41b9-a5e3-0e4a0446808a,2,prod_1,24-02-2024,cust_12,website,pending,3,6.34,19.02
c81b81c3-d6d1-4f15-963f-86931a482b92,1,prod_3,21-06-2023,cust_12,app,complete,1,8.65,8.65
c81b81c3-d6d1-4f15-963f-86931a482b92,2,prod_10,21-06-2023,cust_12,app,complete,4,9.46,37.84
c81b81c3-d6d1-4f15-963f-86931a482b92,3,prod_3,21-06-2023,cust_12,app,complete,5,4.63,23.15
126c1c1e-38d6-4a46-85df-8a3c77b9e02b,1,prod_8,28-09-2022,cust_9,app,complete,3,4.91,14.73
126c1c1e-38d6-4a46-85df-8a3c77b9e02b,2,prod_5,28-09-2022,cust_9,app,complete,3,4.32,12.96
126c1c1e-38d6-4a46-85df-8a3c77b9e02b,3,prod_10,28-09-2022,cust_9,app,complete,4,7.71,30.84
126c1c1e-38d6-4a46-85df-8a3c77b9e02b,4,prod_8,28-09-2022,cust_9,app,complete,3,5.7,17.1
126c1c1e-38d6-4a46-85df-8a3c77b9e02b,5,prod_4,28-09-2022,cust_9,app,complete,5,7.58,37.9
1f03169e-280d-40d7-8b97-322ed7f6983a,1,prod_3,08-12-2023,cust_9,app,complete,2,5.83,11.66
1f03169e-280d-40d7-8b97-322ed7f6983a,2,prod_8,08-12-2023,cust_9,app,complete,5,1.7,8.5
e0b92efe-dab3-4f0a-a759-3934c03b44dc,1,prod_7,08-12-2022,cust_11,app,complete,5,7.44,37.2
e0b92efe-dab3-4f0a-a759-3934c03b44dc,2,prod_2,08-12-2022,cust_11,app,complete,3,4.49,13.47
e0b92efe-dab3-4f0a-a759-3934c03b44dc,3,prod_2,08-12-2022,cust_11,app,complete,4,8.35,33.4
e0b92efe-dab3-4f0a-a759-3934c03b44dc,4,prod_1,08-12-2022,cust_11,app,complete,4,4.83,19.32
e0b92efe-dab3-4f0a-a759-3934c03b44dc,5,prod_10,08-12-2022,cust_11,app,complete,5,9.78,48.9
cde404d7-cda6-4ed8-833b-c171ffd0485d,1,prod_2,02-07-2024,cust_13,app,complete,5,7.21,36.05
cde404d7-cda6-4ed8-833b-c171ffd0485d,2,prod_7,02-07-2024,cust_13,app,complete,3,7.51,22.53
4594882f-fc16-4336-9be9-c3cedaa623a7,1,prod_9,27-03-2024,cust_1,app,process,2,3.13,6.26
4594882f-fc16-4336-9be9-c3cedaa623a7,2,prod_5,27-03-2024,cust_1,app,process,1,6.19,6.19
4594882f-fc16-4336-9be9-c3cedaa623a7,3,prod_6,27-03-2024,cust_1,app,process,3,5.45,16.35
4594882f-fc16-4336-9be9-c3cedaa623a7,4,prod_6,27-03-2024,cust_1,app,process,3,6.95,20.85
21607623-dedf-4461-9245-fc9607243665,1,prod_6,16-11-2023,cust_13,website,complete,1,3.29,3.29
21607623-dedf-4461-9245-fc9607243665,2,prod_5,16-11-2023,cust_13,website,complete,3,5.84,17.52
21607623-dedf-4461-9245-fc9607243665,3,prod_5,16-11-2023,cust_13,website,complete,3,9.02,27.06
f9ccf8ef-2dcd-4138-b2e7-8592094b81e0,1,prod_6,16-11-2024,cust_8,website,complete,1,1.12,1.12
f9ccf8ef-2dcd-4138-b2e7-8592094b81e0,2,prod_2,16-11-2024,cust_8,website,complete,4,4.66,18.64
f9ccf8ef-2dcd-4138-b2e7-8592094b81e0,3,prod_1,16-11-2024,cust_8,website,complete,2,4.09,8.18
a381f23d-543e-406a-9d06-734434f22250,1,prod_10,10-09-2023,cust_11,website,complete,5,8.89,44.45
a381f23d-543e-406a-9d06-734434f22250,2,prod_4,10-09-2023,cust_11,website,complete,2,1.98,3.96
a381f23d-543e-406a-9d06-734434f22250,3,prod_4,10-09-2023,cust_11,website,complete,5,4.43,22.15
5ace69d9-0ed8-4e9e-a5c3-449b24c63914,1,prod_7,22-10-2023,cust_2,app,complete,5,7.28,36.4
5ace69d9-0ed8-4e9e-a5c3-449b24c63914,2,prod_4,22-10-2023,cust_2,app,complete,1,5.62,5.62
5ace69d9-0ed8-4e9e-a5c3-449b24c63914,3,prod_6,22-10-2023,cust_2,app,complete,5,7.19,35.95
159abaa1-d9b1-4bce-8a55-6e63d4344a6f,1,prod_2,30-04-2022,cust_3,website,complete,1,3.39,3.39
159abaa1-d9b1-4bce-8a55-6e63d4344a6f,2,prod_1,30-04-2022,cust_3,website,complete,2,4.42,8.84
159abaa1-d9b1-4bce-8a55-6e63d4344a6f,3,prod_4,30-04-2022,cust_3,website,complete,5,5.59,27.95
159abaa1-d9b1-4bce-8a55-6e63d4344a6f,4,prod_4,30-04-2022,cust_3,website,complete,4,7.95,31.8
159abaa1-d9b1-4bce-8a55-6e63d4344a6f,5,prod_3,30-04-2022,cust_3,website,complete,4,6.75,27
c1ee4245-83d8-4b22-a7cd-29c1f0ef0255,1,prod_7,25-12-2022,cust_1,website,complete,1,8.01,8.01
c1ee4245-83d8-4b22-a7cd-29c1f0ef0255,2,prod_5,25-12-2022,cust_1,website,complete,4,3.63,14.52
c1ee4245-83d8-4b22-a7cd-29c1f0ef0255,3,prod_6,25-12-2022,cust_1,website,complete,2,2.58,5.16
c1ee4245-83d8-4b22-a7cd-29c1f0ef0255,4,prod_7,25-12-2022,cust_1,website,complete,4,9.73,38.92
c1ee4245-83d8-4b22-a7cd-29c1f0ef0255,5,prod_9,25-12-2022,cust_1,website,complete,2,6.08,12.16
facac0ae-7e5f-4292-8399-535d6971afe0,1,prod_3,22-05-2024,cust_5,app,pending,2,6.37,12.74
facac0ae-7e5f-4292-8399-535d6971afe0,2,prod_1,22-05-2024,cust_5,app,pending,2,3.5,7
5cea9685-7d62-4152-b7c3-0eb474885891,1,prod_3,05-05-2024,cust_3,website,complete,1,4.25,4.25
7959104a-caeb-4121-b9f8-c614d933bb66,1,prod_6,13-05-2024,cust_2,website,complete,5,6.2,31
7959104a-caeb-4121-b9f8-c614d933bb66,2,prod_4,13-05-2024,cust_2,website,complete,5,9.23,46.15
7959104a-caeb-4121-b9f8-c614d933bb66,3,prod_5,13-05-2024,cust_2,website,complete,4,7.45,29.8
7959104a-caeb-4121-b9f8-c614d933bb66,4,prod_5,13-05-2024,cust_2,website,complete,3,2.96,8.88
62007eb8-e3e6-4797-8841-fe245bd951f8,1,prod_6,08-07-2022,cust_11,app,complete,4,9.05,36.2
62007eb8-e3e6-4797-8841-fe245bd951f8,2,prod_1,08-07-2022,cust_11,app,complete,4,9.57,38.28
62007eb8-e3e6-4797-8841-fe245bd951f8,3,prod_5,08-07-2022,cust_11,app,complete,3,9.75,29.25
62007eb8-e3e6-4797-8841-fe245bd951f8,4,prod_3,08-07-2022,cust_11,app,complete,5,2.21,11.05
62007eb8-e3e6-4797-8841-fe245bd951f8,5,prod_4,08-07-2022,cust_11,app,complete,5,5.73,28.65
929c5313-0c9f-4812-ab9a-19f3fb1b4b0b,1,prod_1,06-02-2024,cust_4,website,process,1,8.52,8.52
929c5313-0c9f-4812-ab9a-19f3fb1b4b0b,2,prod_8,06-02-2024,cust_4,website,process,4,3.87,15.48
929c5313-0c9f-4812-ab9a-19f3fb1b4b0b,3,prod_3,06-02-2024,cust_4,website,process,3,5.36,16.08
929c5313-0c9f-4812-ab9a-19f3fb1b4b0b,4,prod_9,06-02-2024,cust_4,website,process,3,1.33,3.99
929c5313-0c9f-4812-ab9a-19f3fb1b4b0b,5,prod_3,06-02-2024,cust_4,website,process,4,3.65,14.6
f914399d-a04e-419b-ba69-5e0b2705d89c,1,prod_5,28-06-2024,cust_3,app,complete,5,7.56,37.8
d0d4bdd6-0d43-45cf-a276-73a3b2b0504c,1,prod_7,06-01-2025,cust_12,website,pending,5,2.35,11.75
d0d4bdd6-0d43-45cf-a276-73a3b2b0504c,2,prod_3,06-01-2025,cust_12,website,pending,2,9.4,18.8
d0d4bdd6-0d43-45cf-a276-73a3b2b0504c,3,prod_10,06-01-2025,cust_12,website,pending,5,6.08,30.4
448a717d-d584-4ce7-adbc-d2cece019473,1,prod_9,28-06-2023,cust_13,app,complete,2,8.37,16.74
448a717d-d584-4ce7-adbc-d2cece019473,2,prod_3,28-06-2023,cust_13,app,complete,4,4.79,19.16
32c06f87-6498-476b-ae15-57160fe63c7c,1,prod_8,29-01-2024,cust_15,app,process,5,2.45,12.25
ec8849ed-ab90-4d04-8638-01d3cadbd3a9,1,prod_3,17-07-2022,cust_15,app,complete,4,4.72,18.88
ec8849ed-ab90-4d04-8638-01d3cadbd3a9,2,prod_6,17-07-2022,cust_15,app,complete,1,9.01,9.01
ec8849ed-ab90-4d04-8638-01d3cadbd3a9,3,prod_10,17-07-2022,cust_15,app,complete,3,1.46,4.38
dba0eb5b-3f61-4e1e-b874-b5c0e820cbf8,1,prod_10,10-08-2023,cust_5,website,complete,4,7.28,29.12
dba0eb5b-3f61-4e1e-b874-b5c0e820cbf8,2,prod_1,10-08-2023,cust_5,website,complete,3,5.02,15.06
8a34b918-ac3c-42ea-9bb3-feaaeed3bd22,1,prod_5,08-01-2025,cust_5,app,process,2,6.24,12.48
8a34b918-ac3c-42ea-9bb3-feaaeed3bd22,2,prod_1,08-01-2025,cust_5,app,process,2,8.72,17.44
8a34b918-ac3c-42ea-9bb3-feaaeed3bd22,3,prod_5,08-01-2025,cust_5,app,process,3,4.57,13.71
e31e741f-cbdb-437f-a41a-d7a4c4fe7ced,1,prod_6,20-05-2022,cust_12,app,complete,1,2.37,2.37
e31e741f-cbdb-437f-a41a-d7a4c4fe7ced,2,prod_9,20-05-2022,cust_12,app,complete,3,8.17,24.51
e31e741f-cbdb-437f-a41a-d7a4c4fe7ced,3,prod_3,20-05-2022,cust_12,app,complete,3,2.56,7.68
e31e741f-cbdb-437f-a41a-d7a4c4fe7ced,4,prod_9,20-05-2022,cust_12,app,complete,1,8.31,8.31
e31e741f-cbdb-437f-a41a-d7a4c4fe7ced,5,prod_2,20-05-2022,cust_12,app,complete,3,6.64,19.92
3dbfd00b-1e1c-440a-a149-6a10c3d8b768,1,prod_10,11-02-2023,cust_6,website,complete,1,7.93,7.93
3dbfd00b-1e1c-440a-a149-6a10c3d8b768,2,prod_4,11-02-2023,cust_6,website,complete,2,4.36,8.72
3dbfd00b-1e1c-440a-a149-6a10c3d8b768,3,prod_4,11-02-2023,cust_6,website,complete,4,3.27,13.08
3dbfd00b-1e1c-440a-a149-6a10c3d8b768,4,prod_6,11-02-2023,cust_6,website,complete,5,7.06,35.3
3dbfd00b-1e1c-440a-a149-6a10c3d8b768,5,prod_8,11-02-2023,cust_6,website,complete,1,3.86,3.86
0811baa6-f5cf-4938-8645-8905cb0f25fe,1,prod_2,18-10-2024,cust_5,website,complete,1,5.53,5.53
0811baa6-f5cf-4938-8645-8905cb0f25fe,2,prod_9,18-10-2024,cust_5,website,complete,2,8.12,16.24
0811baa6-f5cf-4938-8645-8905cb0f25fe,3,prod_7,18-10-2024,cust_5,website,complete,3,6.42,19.26
0811baa6-f5cf-4938-8645-8905cb0f25fe,4,prod_5,18-10-2024,cust_5,website,complete,3,4.46,13.38
6d2d26f8-787f-41b1-bf28-ec2a958e4e16,1,prod_5,27-04-2024,cust_8,website,complete,2,9.77,19.54
eaffc818-3898-4f28-8b1d-fab858f44c30,1,prod_2,10-07-2024,cust_2,app,complete,1,2.45,2.45
eaffc818-3898-4f28-8b1d-fab858f44c30,2,prod_2,10-07-2024,cust_2,app,complete,4,6.38,25.52
800dc5ae-5cb9-4972-bc88-1836370def8c,1,prod_8,22-02-2024,cust_12,app,pending,2,3.4,6.8
800dc5ae-5cb9-4972-bc88-1836370def8c,2,prod_6,22-02-2024,cust_12,app,pending,2,3.01,6.02
dcd2befd-6f28-452b-bd98-b134868001d8,1,prod_10,07-03-2023,cust_3,website,complete,5,9.45,47.25
dcd2befd-6f28-452b-bd98-b134868001d8,2,prod_5,07-03-2023,cust_3,website,complete,3,5.2,15.6
c09d539b-d61d-427a-b178-0152a8f7d99e,1,prod_4,03-02-2022,cust_3,app,complete,1,5.65,5.65
c09d539b-d61d-427a-b178-0152a8f7d99e,2,prod_8,03-02-2022,cust_3,app,complete,1,4.06,4.06
c09d539b-d61d-427a-b178-0152a8f7d99e,3,prod_9,03-02-2022,cust_3,app,complete,5,3,15
c09d539b-d61d-427a-b178-0152a8f7d99e,4,prod_3,03-02-2022,cust_3,app,complete,5,8.37,41.85
ffa2bc51-5011-4092-af8d-f7a67568685b,1,prod_7,13-03-2022,cust_8,website,complete,3,4.49,13.47
ffa2bc51-5011-4092-af8d-f7a67568685b,2,prod_9,13-03-2022,cust_8,website,complete,5,2.14,10.7
ffa2bc51-5011-4092-af8d-f7a67568685b,3,prod_2,13-03-2022,cust_8,website,complete,3,9.09,27.27
ffa2bc51-5011-4092-af8d-f7a67568685b,4,prod_6,13-03-2022,cust_8,website,complete,3,7.74,23.22
710b1379-9f8c-42d3-b372-a44da49fe001,1,prod_7,13-10-2024,cust_6,app,pending,5,5.26,26.3
710b1379-9f8c-42d3-b372-a44da49fe001,2,prod_7,13-10-2024,cust_6,app,pending,5,4.08,20.4
710b1379-9f8c-42d3-b372-a44da49fe001,3,prod_7,13-10-2024,cust_6,app,pending,4,8.09,32.36
710b1379-9f8c-42d3-b372-a44da49fe001,4,prod_2,13-10-2024,cust_6,app,pending,5,4.12,20.6
710b1379-9f8c-42d3-b372-a44da49fe001,5,prod_6,13-10-2024,cust_6,app,pending,1,3.68,3.68
68542d66-158f-4471-bc00-42cd56e38cdc,1,prod_2,12-10-2022,cust_3,website,complete,1,7.14,7.14
68542d66-158f-4471-bc00-42cd56e38cdc,2,prod_10,12-10-2022,cust_3,website,complete,5,8.93,44.65
68542d66-158f-4471-bc00-42cd56e38cdc,3,prod_10,12-10-2022,cust_3,website,complete,2,2.08,4.16
68542d66-158f-4471-bc00-42cd56e38cdc,4,prod_7,12-10-2022,cust_3,website,complete,5,1.41,7.05
c3c16e6d-5cf6-4e54-aa60-d8fef2e5d0d9,1,prod_3,09-02-2024,cust_6,website,process,5,4.02,20.1
c3c16e6d-5cf6-4e54-aa60-d8fef2e5d0d9,2,prod_5,09-02-2024,cust_6,website,process,1,7.71,7.71
c3c16e6d-5cf6-4e54-aa60-d8fef2e5d0d9,3,prod_3,09-02-2024,cust_6,website,process,1,7.71,7.71
c3c16e6d-5cf6-4e54-aa60-d8fef2e5d0d9,4,prod_9,09-02-2024,cust_6,website,process,5,9.88,49.4
7f5e4f60-a493-4740-9873-f78bee80596b,1,prod_3,20-12-2024,cust_13,website,pending,1,7.36,7.36
7f5e4f60-a493-4740-9873-f78bee80596b,2,prod_2,20-12-2024,cust_13,website,pending,5,5.95,29.75
13478de3-5062-49bd-81c0-1b46be571795,1,prod_10,01-09-2023,cust_10,website,complete,5,2.53,12.65
